MyPaddlePosition	MyPaddleIsRight	MyPaddleIsLeft	MyPaddleIsStill	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	
"-0.04000016"	"0"	"0"	"1"	"0.3054152"	"-1.7"	"-3"	"0"	"-0.84"	"0"	"-3"	
"-0.04000016"	"0"	"0"	"1"	"0.3184509"	"-1.7"	"-3"	"0"	"-0.84"	"0"	"-3"	
"-0.04000016"	"0"	"0"	"1"	"0.3278675"	"-1.64"	"-3"	"0"	"-0.9"	"0"	"-3"	
"-0.04000016"	"0"	"1"	"0"	"0"	"-1.64"	"-3"	"0"	"-0.9"	"0"	"-3"	
"-0.1200002"	"0"	"1"	"0"	"0.00924778"	"-1.58"	"-3"	"0"	"-0.96"	"0"	"-3"	
"-0.1200002"	"0"	"1"	"0"	"0.02227974"	"-1.58"	"-3"	"0"	"-0.96"	"0"	"-3"	
"-0.2000002"	"0"	"1"	"0"	"0.03132439"	"-1.52"	"-3"	"0"	"-1.02"	"0"	"-3"	
"-0.2000002"	"0"	"1"	"0"	"0.0427494"	"-1.52"	"-3"	"0"	"-1.02"	"0"	"-3"	
"-0.2800002"	"0"	"1"	"0"	"0.054739"	"-1.460001"	"-3"	"0"	"-1.08"	"0"	"-3"	
"-0.3600001"	"0"	"1"	"0"	"0.06595135"	"-1.400001"	"-3"	"0"	"-1.14"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0"	"-1.400001"	"-3"	"0"	"-1.14"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.009551048"	"-1.340001"	"-3"	"0"	"-1.2"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.01858997"	"-1.340001"	"-3"	"0"	"-1.2"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.03402901"	"-1.280001"	"-3"	"0"	"-1.26"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.04338741"	"-1.280001"	"-3"	"0"	"-1.26"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.06799126"	"-1.220001"	"-3"	"0"	"-1.32"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.07886505"	"-1.160001"	"-3"	"0"	"-1.38"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.09193707"	"-1.100001"	"-3"	"0"	"-1.44"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1053867"	"-1.100001"	"-3"	"0"	"-1.44"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1146011"	"-1.040001"	"-3"	"0"	"-1.5"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1260958"	"-1.040001"	"-3"	"0"	"-1.5"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1394644"	"-0.9800009"	"-3"	"0"	"-1.559999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1487932"	"-0.9200009"	"-3"	"0"	"-1.619999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.158473"	"-0.9200009"	"-3"	"0"	"-1.619999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1711292"	"-0.8600009"	"-3"	"0"	"-1.679999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1802187"	"-0.8600009"	"-3"	"0"	"-1.679999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.1899443"	"-0.8000009"	"-3"	"0"	"-1.739999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.2006226"	"-0.8000009"	"-3"	"0"	"-1.739999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.2108364"	"-0.7400009"	"-3"	"0"	"-1.799999"	"0"	"-3"	
"-0.3600001"	"0"	"0"	"1"	"0.2222929"	"-0.7400009"	"-3"	"0"	"-1.799999"	"0"	"-3"	
"-0.2800002"	"1"	"0"	"0"	"0"	"-0.6800009"	"-3"	"0"	"-1.859999"	"0"	"-3"	
"-0.2800002"	"1"	"0"	"0"	"0.01008415"	"-0.6800009"	"-3"	"0"	"-1.859999"	"0"	"-3"	
"-0.2000002"	"1"	"0"	"0"	"0.02026081"	"-0.6200009"	"-3"	"0"	"-1.919999"	"0"	"-3"	
"-0.2000002"	"1"	"0"	"0"	"0.0294714"	"-0.6200009"	"-3"	"0"	"-1.919999"	"0"	"-3"	
"-0.1200002"	"1"	"0"	"0"	"0.03868389"	"-0.5600009"	"-3"	"0"	"-1.979999"	"0"	"-3"	
"-0.1200002"	"1"	"0"	"0"	"0.04850006"	"-0.5600009"	"-3"	"0"	"-1.979999"	"0"	"-3"	
"-0.04000016"	"1"	"0"	"0"	"0.06218433"	"-0.5000009"	"-3"	"0"	"-2.039999"	"0"	"-3"	
"0.03999984"	"1"	"0"	"0"	"0.07656479"	"-0.4400009"	"-3"	"0"	"-2.099999"	"0"	"-3"	
"0.03999984"	"1"	"0"	"0"	"0.08614254"	"-0.4400009"	"-3"	"0"	"-2.099999"	"0"	"-3"	
"0.03999984"	"0"	"0"	"1"	"0"	"-0.3800009"	"-3"	"0"	"-2.159999"	"0"	"-3"	
"0.03999984"	"0"	"0"	"1"	"0.01364326"	"-0.3800009"	"-3"	"0"	"-2.159999"	"0"	"-3"	
"0.03999984"	"0"	"0"	"1"	"0.02391338"	"-0.3200009"	"-3"	"0"	"-2.185694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.03616905"	"-0.3200009"	"-3"	"0"	"-2.185694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.04586983"	"-0.2600009"	"-3"	"-0.002666656"	"-2.122694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.05535603"	"-0.2600009"	"-3"	"-0.002666656"	"-2.122694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.06482506"	"-0.2000009"	"-3"	"-0.005333312"	"-2.059694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.07448101"	"-0.2000009"	"-3"	"-0.005333312"	"-2.059694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.08422375"	"-0.1400009"	"-3"	"-0.007999968"	"-1.996694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.09690475"	"-0.1400009"	"-3"	"-0.007999968"	"-1.996694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1068182"	"-0.08000088"	"-3"	"-0.01066662"	"-1.933694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1165447"	"-0.08000088"	"-3"	"-0.01066662"	"-1.933694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1295691"	"-0.02000088"	"-3"	"-0.01333328"	"-1.870694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1412573"	"0.03999912"	"-3"	"-0.01599994"	"-1.807694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1507616"	"0.03999912"	"-3"	"-0.01599994"	"-1.807694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1639137"	"0.09999911"	"-3"	"-0.01866659"	"-1.744694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1767216"	"0.09999911"	"-3"	"-0.01866659"	"-1.744694"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1858406"	"0.1599991"	"-3"	"-0.02133325"	"-1.681695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.1984205"	"0.2199991"	"-3"	"-0.0239999"	"-1.618695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2077599"	"0.2199991"	"-3"	"-0.0239999"	"-1.618695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2178555"	"0.2799991"	"-3"	"-0.02666656"	"-1.555695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2272329"	"0.2799991"	"-3"	"-0.02666656"	"-1.555695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2364388"	"0.2799991"	"-3"	"-0.02666656"	"-1.555695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2466784"	"0.3399991"	"-3"	"-0.02933322"	"-1.492695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2563715"	"0.3399991"	"-3"	"-0.02933322"	"-1.492695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2657633"	"0.3999991"	"-3"	"-0.03199987"	"-1.429695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2787457"	"0.3999991"	"0"	"-0.03466653"	"-1.366695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2876387"	"0.3999991"	"0"	"-0.03466653"	"-1.366695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.2995501"	"0.3999991"	"0"	"-0.03733318"	"-1.303695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3090534"	"0.3999991"	"0"	"-0.03733318"	"-1.303695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.318614"	"0.3999991"	"0"	"-0.03999984"	"-1.240695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3280306"	"0.3999991"	"0"	"-0.03999984"	"-1.240695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3373375"	"0.3999991"	"0"	"-0.03999984"	"-1.240695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3492346"	"0.3999991"	"0"	"-0.04266649"	"-1.177695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3586998"	"0.3999991"	"0"	"-0.04533315"	"-1.114695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3684473"	"0.3999991"	"0"	"-0.04533315"	"-1.114695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3829584"	"0.3999991"	"0"	"-0.04799981"	"-1.051695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.3956184"	"0.3999991"	"0"	"-0.04799981"	"-1.051695"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.4087105"	"0.3999991"	"0"	"-0.05066646"	"-0.9886949"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.419385"	"0.3999991"	"0"	"-0.05333312"	"-0.9256949"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.428936"	"0.3999991"	"0"	"-0.05333312"	"-0.9256949"	"-0.1333328"	"3.15"	
"0.03999984"	"0"	"0"	"1"	"0.4423409"	"0.3999991"	"0"	"-0.05599977"	"-0.862695"	"-0.1333328"	"3.15"	
