MyPaddlePosition	MyPaddleIsRight	MyPaddleIsLeft	MyPaddleIsStill	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	
"-0.1199998"	"0"	"0"	"0"	"0.9264832"	"0.06000005"	"0"	"0.3359995"	"0.4603047"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"0.9480276"	"0.06000005"	"0"	"0.3439994"	"0.5233047"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"0.9700546"	"0.06000005"	"0"	"0.3519994"	"0.5863047"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"0.9917459"	"0.06000005"	"0"	"0.3599994"	"0.6493046"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.013787"	"0.06000005"	"0"	"0.3679994"	"0.7123046"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.035262"	"0.06000005"	"0"	"0.3759994"	"0.7753046"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.056924"	"0.06000005"	"0"	"0.3839994"	"0.8383045"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.076774"	"0.12"	"-3"	"0.3919994"	"0.9013045"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.098277"	"0.1800001"	"-3"	"0.3999994"	"0.9643044"	"0.3999994"	"3.15"	
"-0.1199998"	"0"	"0"	"0"	"1.121204"	"0.2400001"	"-3"	"0.4079993"	"1.027304"	"0.3999994"	"3.15"	
"-0.03999984"	"1"	"0"	"0"	"0"	"0.3"	"-3"	"0.4159993"	"1.090304"	"0.3999994"	"3.15"	
"0.04000016"	"1"	"0"	"0"	"0.02180195"	"0.36"	"-3"	"0.4239993"	"1.153304"	"0.3999994"	"3.15"	
"0.2000002"	"1"	"0"	"0"	"0.04327202"	"0.48"	"-3"	"0.4399993"	"1.279304"	"0.3999994"	"3.15"	
"0.2800002"	"1"	"0"	"0"	"0.06473255"	"0.54"	"-3"	"0.4479993"	"1.342304"	"0.3999994"	"3.15"	
"0.3600001"	"1"	"0"	"0"	"0.08631802"	"0.6"	"-3"	"0.4559993"	"1.405304"	"0.3999994"	"3.15"	
"0.4400001"	"1"	"0"	"0"	"0.1080952"	"0.66"	"-3"	"0.4639992"	"1.468304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0"	"0.72"	"-3"	"0.4719992"	"1.531304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.02174282"	"0.78"	"-3"	"0.4799992"	"1.594304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.04334164"	"0.84"	"-3"	"0.4879992"	"1.657304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.06686497"	"0.9"	"-3"	"0.4959992"	"1.720304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.08887959"	"0.96"	"-3"	"0.5039992"	"1.783304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.1102915"	"1.02"	"-3"	"0.5119992"	"1.846304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.1320572"	"1.08"	"-3"	"0.5199992"	"1.909304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.1542349"	"1.2"	"-3"	"0.5359992"	"2.035304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.1756754"	"1.26"	"-3"	"0.5439993"	"2.098304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.1981106"	"1.32"	"-3"	"0.5519993"	"2.161304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.2202845"	"1.38"	"-3"	"0.5599993"	"2.224304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.2395153"	"1.38"	"0"	"0.5679993"	"2.287304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.2609882"	"1.38"	"0"	"0.5759993"	"2.350304"	"0.3999994"	"3.15"	
"0.4400001"	"0"	"0"	"0"	"0.281249"	"1.38"	"0"	"0"	"0"	"0"	"0"	
"0.4400001"	"0"	"0"	"0"	"0.3030968"	"1.38"	"3"	"0"	"-0.06"	"0"	"-3"	
"0.4400001"	"0"	"0"	"0"	"0.3251915"	"1.32"	"3"	"0"	"-0.12"	"0"	"-3"	
"0.4400001"	"0"	"0"	"0"	"0.347209"	"1.26"	"3"	"0"	"-0.18"	"0"	"-3"	
"0.4400001"	"0"	"0"	"0"	"0.3691835"	"1.2"	"3"	"0"	"-0.24"	"0"	"-3"	
"0.4400001"	"0"	"0"	"0"	"0.3905315"	"1.14"	"3"	"0"	"-0.3"	"0"	"-3"	
