MyPaddlePosition	MyPaddleVelocity	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	
"-1"	"0"	"2.962683"	"0.09999911"	"-3"	"0"	"-0.12"	"0"	"-3"	
"-1"	"0"	"2.985808"	"0.1599991"	"-3"	"0"	"-0.18"	"0"	"-3"	
"-1"	"0"	"3.008404"	"0.2199991"	"-3"	"0"	"-0.24"	"0"	"-3"	
"-1"	"0"	"3.027542"	"0.2199991"	"0"	"0"	"-0.3"	"0"	"-3"	
"-1"	"0"	"3.049523"	"0.2199991"	"0"	"0"	"-0.36"	"0"	"-3"	
"-1"	"0"	"3.071048"	"0.2199991"	"0"	"0"	"-0.42"	"0"	"-3"	
"-1"	"0"	"3.093115"	"0.2199991"	"0"	"0"	"-0.48"	"0"	"-3"	
"-1"	"0"	"3.115149"	"0.2199991"	"0"	"0"	"-0.54"	"0"	"-3"	
"-1"	"0"	"3.136584"	"0.2199991"	"0"	"0"	"-0.6"	"0"	"-3"	
"-1"	"0"	"3.157683"	"0.2199991"	"0"	"0"	"-0.66"	"0"	"-3"	
"-1"	"0"	"3.178925"	"0.2199991"	"0"	"0"	"-0.72"	"0"	"-3"	
"-1"	"0"	"3.201789"	"0.2199991"	"0"	"0"	"-0.78"	"0"	"-3"	
"-1"	"0"	"3.226242"	"0.2199991"	"0"	"0"	"-0.9"	"0"	"-3"	
"-1"	"0"	"3.24587"	"0.2199991"	"0"	"0"	"-0.96"	"0"	"-3"	
"-1"	"0"	"3.269657"	"0.2199991"	"0"	"0"	"-1.02"	"0"	"-3"	
"-1"	"0"	"3.289444"	"0.2199991"	"0"	"0"	"-1.08"	"0"	"-3"	
"-1"	"0"	"3.308798"	"0.2199991"	"0"	"0"	"-1.14"	"0"	"-3"	
"-1"	"0"	"3.331687"	"0.2199991"	"0"	"0"	"-1.2"	"0"	"-3"	
"-1"	"0"	"3.353924"	"0.2199991"	"0"	"0"	"-1.26"	"0"	"-3"	
"-1"	"0"	"3.376093"	"0.2199991"	"0"	"0"	"-1.32"	"0"	"-3"	
"-1"	"0"	"3.398592"	"0.2199991"	"0"	"0"	"-1.38"	"0"	"-3"	
"-1"	"0"	"3.421601"	"0.2199991"	"0"	"0"	"-1.44"	"0"	"-3"	
"-1"	"0"	"3.444069"	"0.2199991"	"0"	"0"	"-1.559999"	"0"	"-3"	
"-1"	"0"	"3.466773"	"0.2199991"	"0"	"0"	"-1.619999"	"0"	"-3"	
"-1"	"0"	"3.48898"	"0.2199991"	"0"	"0"	"-1.679999"	"0"	"-3"	
"-1"	"0"	"3.511731"	"0.2199991"	"0"	"0"	"-1.739999"	"0"	"-3"	
"-1"	"0"	"3.534353"	"0.1599991"	"3"	"0"	"-1.799999"	"0"	"-3"	
"-1"	"0"	"3.556608"	"0.09999911"	"3"	"0"	"-1.859999"	"0"	"-3"	
"-1"	"0"	"3.5797"	"0.03999912"	"3"	"0"	"-1.919999"	"0"	"-3"	
"-1"	"0"	"3.602248"	"-0.08000088"	"3"	"0"	"-2.039999"	"0"	"-3"	
"-1"	"0"	"3.625208"	"-0.1400009"	"3"	"0"	"-2.099999"	"0"	"-3"	
"-1"	"0"	"3.647826"	"-0.2000009"	"3"	"0"	"-2.159999"	"0"	"-3"	
"-1"	"0"	"3.6702"	"-0.2600009"	"3"	"0"	"-2.219999"	"0"	"-3"	
"-1"	"0"	"3.693769"	"-0.3200009"	"3"	"0"	"-2.279999"	"0"	"-3"	
"-1"	"0"	"3.715191"	"-0.3800009"	"3"	"0"	"-2.339999"	"0"	"-3"	
"-1"	"0"	"3.735717"	"-0.4400009"	"0"	"0"	"0"	"0"	"-3"	
"-1"	"0"	"3.755298"	"-0.4400009"	"0"	"0"	"-0.06"	"0"	"-3"	
"-1"	"0"	"3.776556"	"-0.4400009"	"0"	"0"	"-0.12"	"0"	"-3"	
"-1"	"0"	"3.800787"	"-0.4400009"	"0"	"0"	"-0.18"	"0"	"-3"	
"-1"	"0"	"3.825681"	"-0.4400009"	"0"	"0"	"-0.3"	"0"	"-3"	
"-1"	"0"	"3.847961"	"-0.4400009"	"0"	"0"	"-0.36"	"0"	"-3"	
"-1"	"0"	"3.869296"	"-0.4400009"	"0"	"0"	"-0.42"	"0"	"-3"	
"-1"	"0"	"3.891315"	"-0.4400009"	"0"	"0"	"-0.48"	"0"	"-3"	
"-1"	"0"	"3.915065"	"-0.4400009"	"0"	"0"	"-0.54"	"0"	"-3"	
"-1"	"0"	"3.935102"	"-0.4400009"	"0"	"0"	"-0.6"	"0"	"-3"	
"-1"	"0"	"3.956497"	"-0.4400009"	"0"	"0"	"-0.66"	"0"	"-3"	
"-1"	"0"	"3.977655"	"-0.4400009"	"0"	"0"	"-0.72"	"0"	"-3"	
"-1"	"0"	"3.998341"	"-0.4400009"	"0"	"0"	"-0.78"	"0"	"-3"	
"-1"	"0"	"4.019471"	"-0.4400009"	"0"	"0"	"-0.84"	"0"	"-3"	
"-1"	"0"	"4.040608"	"-0.4400009"	"0"	"0"	"-0.9"	"0"	"-3"	
"-1"	"0"	"4.061696"	"-0.4400009"	"0"	"0"	"-0.96"	"0"	"-3"	
"-1"	"0"	"4.083216"	"-0.4400009"	"0"	"0"	"-1.08"	"0"	"-3"	
"-1"	"0"	"4.104262"	"-0.4400009"	"0"	"0"	"-1.14"	"0"	"-3"	
"-1"	"0"	"4.125306"	"-0.4400009"	"0"	"0"	"-1.2"	"0"	"-3"	
"-1"	"0"	"4.146834"	"-0.4400009"	"0"	"0"	"-1.26"	"0"	"-3"	
"-1"	"0"	"4.167757"	"-0.4400009"	"0"	"0"	"-1.32"	"0"	"-3"	
"-1"	"0"	"4.190994"	"-0.4400009"	"0"	"0"	"-1.38"	"0"	"-3"	
"-1"	"0"	"4.212507"	"-0.4400009"	"0"	"0"	"-1.44"	"0"	"-3"	
"-1"	"0"	"4.233644"	"-0.4400009"	"-3"	"0"	"-1.5"	"0"	"-3"	
"-1"	"0"	"4.254588"	"-0.3800009"	"-3"	"0"	"-1.559999"	"0"	"-3"	
"-1"	"0"	"4.276197"	"-0.3200009"	"-3"	"0"	"-1.619999"	"0"	"-3"	
"-1"	"0"	"4.297406"	"-0.2600009"	"-3"	"0"	"-1.679999"	"0"	"-3"	
"-1"	"0"	"4.318101"	"-0.2000009"	"-3"	"0"	"-1.739999"	"0"	"-3"	
"-1"	"0"	"4.339107"	"-0.1400009"	"-3"	"0"	"-1.799999"	"0"	"-3"	
"-1"	"0"	"4.360454"	"-0.08000088"	"-3"	"0"	"-1.859999"	"0"	"-3"	
"-1"	"0"	"4.381721"	"-0.02000088"	"-3"	"0"	"-1.919999"	"0"	"-3"	
"-1"	"0"	"4.402709"	"0.09999911"	"-3"	"0"	"-2.039999"	"0"	"-3"	
"-1"	"0"	"4.423231"	"0.1599991"	"-3"	"0"	"-2.099999"	"0"	"-3"	
"-0.92"	"4"	"0"	"0.1599991"	"0"	"0"	"-2.159999"	"0"	"-3"	
"-0.84"	"4"	"0.02158928"	"0.1599991"	"0"	"0"	"-2.219999"	"0"	"-3"	
"-0.7600001"	"4"	"0.04292583"	"0.1599991"	"0"	"0"	"-2.279999"	"0"	"-3"	
"-0.6800001"	"4"	"0.06436062"	"0.1599991"	"0"	"0"	"-2.339999"	"0"	"-3"	
"-0.6000001"	"4"	"0.0895319"	"0.1599991"	"0"	"0"	"0"	"0"	"-3"	
"-0.5200001"	"4"	"0.1109219"	"0.1599991"	"0"	"0"	"-0.06"	"0"	"-3"	
"-0.4400001"	"4"	"0.1344767"	"0.1599991"	"0"	"0"	"-0.12"	"0"	"-3"	
"-0.2800002"	"4"	"0.1575861"	"0.1599991"	"0"	"0"	"-0.24"	"0"	"-3"	
"-0.2000002"	"4"	"0.1825695"	"0.1599991"	"0"	"0"	"-0.3"	"0"	"-3"	
"-0.2000002"	"0"	"0"	"0.1599991"	"0"	"0"	"-0.36"	"0"	"-3"	
"-0.2000002"	"0"	"0.01914978"	"0.1599991"	"0"	"0"	"-0.42"	"0"	"-3"	
"-0.2000002"	"0"	"0.0403204"	"0.1599991"	"0"	"0"	"-0.48"	"0"	"-3"	
"-0.2000002"	"0"	"0.06122112"	"0.1599991"	"0"	"0"	"-0.54"	"0"	"-3"	
"-0.2000002"	"0"	"0.08253288"	"0.1599991"	"0"	"0"	"-0.6"	"0"	"-3"	
"-0.2000002"	"0"	"0.1031933"	"0.1599991"	"0"	"0"	"-0.66"	"0"	"-3"	
"-0.2000002"	"0"	"0.1241484"	"0.1599991"	"0"	"0"	"-0.72"	"0"	"-3"	
"-0.2000002"	"0"	"0.1457701"	"0.1599991"	"0"	"0"	"-0.78"	"0"	"-3"	
"-0.2000002"	"0"	"0.1680851"	"0.1599991"	"0"	"0"	"-0.84"	"0"	"-3"	
"-0.2000002"	"0"	"0.1901102"	"0.1599991"	"0"	"0"	"-0.96"	"0"	"-3"	
"-0.2000002"	"0"	"0.2109404"	"0.1599991"	"0"	"0"	"-1.02"	"0"	"-3"	
"-0.2000002"	"0"	"0.2316732"	"0.1599991"	"0"	"0"	"-1.08"	"0"	"-3"	
"-0.2000002"	"0"	"0.2524519"	"0.1599991"	"0"	"0"	"-1.14"	"0"	"-3"	
"-0.2000002"	"0"	"0.2739496"	"0.1599991"	"0"	"0"	"-1.2"	"0"	"-3"	
"-0.2000002"	"0"	"0.295517"	"0.09999911"	"3"	"0"	"-1.26"	"0"	"-3"	
"-0.2000002"	"0"	"0.3160276"	"0.03999912"	"3"	"0"	"-1.32"	"0"	"-3"	
"-0.2000002"	"0"	"0.3367653"	"-0.02000088"	"3"	"0"	"-1.38"	"0"	"-3"	
"-0.2000002"	"0"	"0.3576498"	"-0.08000088"	"3"	"0"	"-1.44"	"0"	"-3"	
"-0.2000002"	"0"	"0.3783188"	"-0.1400009"	"0"	"0"	"-1.5"	"0"	"-3"	
"-0.2000002"	"0"	"0.3989372"	"-0.1400009"	"0"	"0"	"-1.559999"	"0"	"-3"	
"-0.2000002"	"0"	"0.4199772"	"-0.1400009"	"0"	"0"	"-1.619999"	"0"	"-3"	
"-0.2000002"	"0"	"0.4408522"	"-0.1400009"	"0"	"0"	"-1.679999"	"0"	"-3"	
"-0.2000002"	"0"	"0.4629116"	"-0.1400009"	"0"	"0"	"-1.739999"	"0"	"-3"	
"-0.2000002"	"0"	"0.4848547"	"-0.1400009"	"0"	"0"	"-1.799999"	"0"	"-3"	
"-0.2000002"	"0"	"0.5062761"	"-0.1400009"	"0"	"0"	"-1.859999"	"0"	"-3"	
"-0.2000002"	"0"	"0.5270586"	"-0.1400009"	"0"	"0"	"-1.919999"	"0"	"-3"	
"-0.2000002"	"0"	"0.5484524"	"-0.1400009"	"0"	"0"	"-1.979999"	"0"	"-3"	
"-0.2000002"	"0"	"0.5690022"	"-0.1400009"	"0"	"0"	"-2.039999"	"0"	"-3"	
"-0.2000002"	"0"	"0.5905704"	"-0.1400009"	"0"	"0"	"-2.159999"	"0"	"-3"	
"-0.2000002"	"0"	"0.615984"	"-0.1400009"	"0"	"0"	"-2.185694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.6326971"	"-0.1400009"	"0"	"0.01333334"	"-2.122694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.6537724"	"-0.1400009"	"0"	"0.02666669"	"-2.059694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.675086"	"-0.1400009"	"0"	"0.04000003"	"-1.996694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.6958075"	"-0.1400009"	"0"	"0.05333337"	"-1.933694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.7175951"	"-0.1400009"	"0"	"0.06666671"	"-1.870694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.7382946"	"-0.1400009"	"0"	"0.08000006"	"-1.807694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.7596064"	"-0.1400009"	"0"	"0.0933334"	"-1.744694"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.7808819"	"-0.1400009"	"0"	"0.1066667"	"-1.681695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.8022594"	"-0.1400009"	"0"	"0.1200001"	"-1.618695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.8234243"	"-0.1400009"	"0"	"0.1333334"	"-1.555695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.8442669"	"-0.1400009"	"0"	"0.1466668"	"-1.492695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.8658533"	"-0.1400009"	"0"	"0.1600001"	"-1.429695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.8864975"	"-0.1400009"	"0"	"0.1733335"	"-1.366695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.9075594"	"-0.1400009"	"0"	"0.1866668"	"-1.303695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.9286728"	"-0.1400009"	"0"	"0.2000002"	"-1.240695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.9495649"	"-0.1400009"	"0"	"0.2266669"	"-1.114695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.9706135"	"-0.1400009"	"0"	"0.2400002"	"-1.051695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"0.9913092"	"-0.1400009"	"0"	"0.2533336"	"-0.9886949"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.012325"	"-0.1400009"	"0"	"0.2666669"	"-0.9256949"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.033214"	"-0.1400009"	"0"	"0.2800003"	"-0.862695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.054834"	"-0.1400009"	"0"	"0.2933336"	"-0.799695"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.075938"	"-0.1400009"	"0"	"0.306667"	"-0.7366951"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.096537"	"-0.1400009"	"0"	"0.3200003"	"-0.6736951"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.117479"	"-0.1400009"	"0"	"0.3333337"	"-0.6106951"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.138409"	"-0.1400009"	"0"	"0.346667"	"-0.5476952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.16021"	"-0.1400009"	"0"	"0.3600004"	"-0.4846952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.182161"	"-0.1400009"	"0"	"0.3733337"	"-0.4216952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.20344"	"-0.1400009"	"0"	"0.3866671"	"-0.3586952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.224973"	"-0.1400009"	"0"	"0.4000004"	"-0.2956952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.245877"	"-0.1400009"	"0"	"0.4133338"	"-0.2326952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.266891"	"-0.1400009"	"0"	"0.4266671"	"-0.1696952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.287691"	"-0.1400009"	"0"	"0.4400005"	"-0.1066952"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.308851"	"-0.1400009"	"0"	"0.4533338"	"-0.04369521"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.329097"	"-0.1400009"	"0"	"0.4666672"	"0.01930478"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.350788"	"-0.1400009"	"0"	"0.4933339"	"0.1453048"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.371944"	"-0.1400009"	"0"	"0.5066672"	"0.2083048"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.392931"	"-0.2000009"	"3"	"0.5200005"	"0.2713048"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.414143"	"-0.2600009"	"3"	"0.5333338"	"0.3343047"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.435027"	"-0.3200009"	"3"	"0.5466672"	"0.3973047"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.455981"	"-0.3800009"	"3"	"0.5600005"	"0.4603047"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.477043"	"-0.4400009"	"3"	"0.5733338"	"0.5233047"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.497843"	"-0.5000009"	"3"	"0.5866671"	"0.5863047"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.519831"	"-0.5600009"	"3"	"0.6000004"	"0.6493046"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.541326"	"-0.6200009"	"3"	"0.6133338"	"0.7123046"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.562682"	"-0.6800009"	"3"	"0.6266671"	"0.7753046"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.58361"	"-0.7400009"	"0"	"0.6400004"	"0.8383045"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.604942"	"-0.7400009"	"0"	"0.6533337"	"0.9013045"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.62642"	"-0.7400009"	"0"	"0.666667"	"0.9643044"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.647719"	"-0.7400009"	"0"	"0.6800004"	"1.027304"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.669289"	"-0.7400009"	"0"	"0.6933337"	"1.090304"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.69112"	"-0.7400009"	"0"	"0.7200003"	"1.216304"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.712573"	"-0.7400009"	"0"	"0.7333336"	"1.279304"	"0.6666672"	"3.15"	
"-0.2000002"	"0"	"1.733978"	"-0.7400009"	"0"	"0.746667"	"1.342304"	"0.6666672"	"3.15"	
"-0.1200002"	"4"	"0"	"-0.7400009"	"0"	"0.7600003"	"1.405304"	"0.6666672"	"3.15"	
"-0.04000016"	"4"	"0.02249622"	"-0.7400009"	"0"	"0.7733336"	"1.468304"	"0.6666672"	"3.15"	
"0.03999984"	"4"	"0.04372787"	"-0.7400009"	"0"	"0.7866669"	"1.531304"	"0.6666672"	"3.15"	
"0.1199998"	"4"	"0.06492519"	"-0.7400009"	"0"	"0.8000003"	"1.594304"	"0.6666672"	"3.15"	
"0.1999998"	"4"	"0.08623791"	"-0.7400009"	"0"	"0.8133336"	"1.657304"	"0.6666672"	"3.15"	
"0.2799999"	"4"	"0.1070461"	"-0.7400009"	"0"	"0.8266669"	"1.720304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0"	"-0.7400009"	"0"	"0.8400002"	"1.783304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.02092934"	"-0.7400009"	"0"	"0.8533335"	"1.846304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.04170418"	"-0.7400009"	"0"	"0.8666669"	"1.909304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.06267834"	"-0.7400009"	"0"	"0.8800002"	"1.972304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.08383942"	"-0.7400009"	"0"	"0.8933335"	"2.035304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.1052332"	"-0.7400009"	"0"	"0.9200001"	"2.161304"	"0.6666672"	"3.15"	
"0.2799999"	"0"	"0.1269007"	"-0.7431018"	"0.3333336"	"0.9302326"	"2.185711"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.1476917"	"-0.7497685"	"0.3333336"	"0.9560413"	"2.119561"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.1689816"	"-0.7564352"	"0.3333336"	"0.9818501"	"2.053411"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.1900272"	"-0.7631018"	"0.3333336"	"1.007659"	"1.987261"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.2110853"	"-0.8231018"	"3"	"1.033468"	"1.921111"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.234395"	"-0.8831018"	"3"	"1.059276"	"1.854961"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.2559528"	"-0.9431018"	"3"	"1.085085"	"1.788811"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.2779398"	"-1.003102"	"3"	"1.110894"	"1.722661"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.2997379"	"-1.063102"	"3"	"1.136702"	"1.656511"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.3211918"	"-1.123102"	"3"	"1.162511"	"1.590361"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.342514"	"-1.183102"	"3"	"1.18832"	"1.524211"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.3632402"	"-1.243102"	"3"	"1.214128"	"1.458061"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.3844404"	"-1.363101"	"3"	"1.265746"	"1.325762"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.4057589"	"-1.423101"	"3"	"1.291554"	"1.259612"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.4271355"	"-1.483101"	"3"	"1.317363"	"1.193462"	"1.290436"	"-3.3075"	
"0.2799999"	"0"	"0.4492655"	"-1.543101"	"3"	"1.343172"	"1.127312"	"1.290436"	"-3.3075"	
