MyPaddlePosition	MyPaddleVelocity	MyPaddleTimeAsIs	OpponentPaddle	OpponentVelocity	BallPositionX	BallPositionY	BallVelocityX	BallVelocityY	
"1"	"0"	"29.33751"	"1"	"0"	"0"	"-1.5"	"0"	"-3"	
"1"	"0"	"30.96916"	"1"	"0"	"0"	"-1.559999"	"0"	"-3"	
"1"	"0"	"32.6218"	"1"	"0"	"0"	"-1.619999"	"0"	"-3"	
"1"	"0"	"34.29735"	"1"	"0"	"0"	"-1.739999"	"0"	"-3"	
"1"	"0"	"35.99274"	"1"	"0"	"0"	"-1.799999"	"0"	"-3"	
"1"	"0"	"37.70837"	"1"	"0"	"0"	"-1.859999"	"0"	"-3"	
"1"	"0"	"39.44477"	"1"	"0"	"0"	"-1.919999"	"0"	"-3"	
"1"	"0"	"41.20177"	"1"	"0"	"0"	"-1.979999"	"0"	"-3"	
"1"	"0"	"42.97854"	"1"	"0"	"0"	"-2.039999"	"0"	"-3"	
"1"	"0"	"44.77796"	"1"	"0"	"0"	"-2.099999"	"0"	"-3"	
"1"	"0"	"46.59729"	"1"	"0"	"0"	"-2.159999"	"0"	"-3"	
"1"	"0"	"48.43576"	"1"	"0"	"0"	"-2.219999"	"0"	"-3"	
"1"	"0"	"50.29679"	"1"	"0"	"0"	"-2.279999"	"0"	"-3"	
"1"	"0"	"52.17814"	"1"	"0"	"0"	"-2.339999"	"0"	"-3"	
"1"	"0"	"54.08496"	"1"	"0"	"0"	"0"	"0"	"-3"	
"1"	"0"	"56.01596"	"1"	"0"	"0"	"-0.06"	"0"	"-3"	
"1"	"0"	"57.96753"	"1"	"0"	"0"	"-0.12"	"0"	"-3"	
"1"	"0"	"59.9421"	"1"	"0"	"0"	"-0.24"	"0"	"-3"	
"1"	"0"	"61.93883"	"1"	"0"	"0"	"-0.3"	"0"	"-3"	
"1"	"0"	"63.95636"	"1"	"0"	"0"	"-0.36"	"0"	"-3"	
"1"	"0"	"65.99461"	"1"	"0"	"0"	"-0.42"	"0"	"-3"	
"1"	"0"	"68.05424"	"1"	"0"	"0"	"-0.48"	"0"	"-3"	
"0.92"	"-4"	"0"	"0.92"	"4"	"0"	"-0.6"	"0"	"-3"	
"0.84"	"-4"	"2.124985"	"0.84"	"4"	"0"	"-0.66"	"0"	"-3"	
"0.7600001"	"-4"	"4.272594"	"0.7600001"	"4"	"0"	"-0.72"	"0"	"-3"	
"0.6800001"	"-4"	"6.440967"	"0.6800001"	"4"	"0"	"-0.78"	"0"	"-3"	
"0.6000001"	"-4"	"8.628975"	"0.6000001"	"4"	"0"	"-0.84"	"0"	"-3"	
"0.5200001"	"-4"	"10.83661"	"0.5200001"	"4"	"0"	"-0.9"	"0"	"-3"	
"0.4400001"	"-4"	"13.06743"	"0.4400001"	"4"	"0"	"-0.96"	"0"	"-3"	
"0.3600001"	"-4"	"15.32024"	"0.3600001"	"4"	"0"	"-1.02"	"0"	"-3"	
"0.2000002"	"-4"	"17.59377"	"0.2000002"	"4"	"0"	"-1.14"	"0"	"-3"	
"0.1200002"	"-4"	"19.88798"	"0.1200002"	"4"	"0"	"-1.2"	"0"	"-3"	
"0.04000016"	"-4"	"22.20292"	"0.04000016"	"4"	"0"	"-1.26"	"0"	"-3"	
"-0.03999984"	"-4"	"24.53761"	"-0.03999984"	"4"	"0"	"-1.32"	"0"	"-3"	
"-0.1199998"	"-4"	"26.89237"	"-0.1199998"	"4"	"0"	"-1.38"	"0"	"-3"	
"-0.1999998"	"-4"	"29.26698"	"-0.1999998"	"4"	"0"	"-1.44"	"0"	"-3"	
"-0.1999998"	"0"	"0"	"-0.1999998"	"0"	"0"	"-1.5"	"0"	"-3"	
"-0.1999998"	"0"	"2.415511"	"-0.1999998"	"0"	"0"	"-1.559999"	"0"	"-3"	
"-0.1999998"	"0"	"4.850661"	"-0.1999998"	"0"	"0"	"-1.619999"	"0"	"-3"	
"-0.1999998"	"0"	"7.305234"	"-0.1999998"	"0"	"0"	"-1.679999"	"0"	"-3"	
"-0.1999998"	"0"	"9.779331"	"-0.1999998"	"0"	"0"	"-1.739999"	"0"	"-3"	
"-0.1999998"	"0"	"12.27281"	"-0.1999998"	"0"	"0"	"-1.799999"	"0"	"-3"	
"-0.1999998"	"0"	"14.78927"	"-0.1999998"	"0"	"0"	"-1.859999"	"0"	"-3"	
"-0.1999998"	"0"	"17.32617"	"-0.1999998"	"0"	"0"	"-1.919999"	"0"	"-3"	
"-0.1999998"	"0"	"19.88314"	"-0.1999998"	"0"	"0"	"-1.979999"	"0"	"-3"	
"-0.1999998"	"0"	"22.45934"	"-0.1999998"	"0"	"0"	"-2.039999"	"0"	"-3"	
"-0.1999998"	"0"	"25.0547"	"-0.1999998"	"0"	"0"	"-2.099999"	"0"	"-3"	
"-0.1999998"	"0"	"27.6692"	"-0.1999998"	"0"	"0"	"-2.159999"	"0"	"-3"	
"-0.1999998"	"0"	"30.30766"	"-0.1999998"	"0"	"0"	"-2.185694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"32.96088"	"-0.1999998"	"0"	"0.01333332"	"-2.122694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"35.63402"	"-0.1999998"	"0"	"0.02666664"	"-2.059694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"38.32716"	"-0.1999998"	"0"	"0.03999997"	"-1.996694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"41.04395"	"-0.1999998"	"0"	"0.05333329"	"-1.933694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"43.7811"	"-0.1999998"	"0"	"0.06666661"	"-1.870694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"46.53753"	"-0.1999998"	"0"	"0.07999993"	"-1.807694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"49.31296"	"-0.1999998"	"0"	"0.09333325"	"-1.744694"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"52.11092"	"-0.1999998"	"0"	"0.1066666"	"-1.681695"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"54.92792"	"-0.1999998"	"0"	"0.1199999"	"-1.618695"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"57.76439"	"-0.1999998"	"0"	"0.1333332"	"-1.555695"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"60.61995"	"-0.1999998"	"0"	"0.1466665"	"-1.492695"	"0.6666661"	"3.15"	
"-0.1999998"	"0"	"63.495"	"-0.1999998"	"0"	"0.1599999"	"-1.429695"	"0.6666661"	"3.15"	
"-0.1199998"	"4"	"0"	"-0.1999998"	"0"	"0.1733332"	"-1.366695"	"0.6666661"	"3.15"	
"-0.03999984"	"4"	"2.914644"	"-0.1999998"	"0"	"0.1866665"	"-1.303695"	"0.6666661"	"3.15"	
"0.04000016"	"4"	"5.84915"	"-0.1999998"	"0"	"0.1999998"	"-1.240695"	"0.6666661"	"3.15"	
"0.1200002"	"4"	"8.803733"	"-0.1999998"	"0"	"0.2133331"	"-1.177695"	"0.6666661"	"3.15"	
"0.2000002"	"4"	"11.77809"	"-0.1999998"	"0"	"0.2266665"	"-1.114695"	"0.6666661"	"3.15"	
"0.2800002"	"4"	"14.77161"	"-0.1999998"	"0"	"0.2399998"	"-1.051695"	"0.6666661"	"3.15"	
"0.3600001"	"4"	"17.78749"	"-0.1999998"	"0"	"0.2533331"	"-0.9886949"	"0.6666661"	"3.15"	
"0.4400001"	"4"	"20.82289"	"-0.1999998"	"0"	"0.2666664"	"-0.9256949"	"0.6666661"	"3.15"	
"0.5200001"	"4"	"23.87766"	"-0.1999998"	"0"	"0.2799998"	"-0.862695"	"0.6666661"	"3.15"	
"0.6000001"	"4"	"26.95279"	"-0.1999998"	"0"	"0.2933331"	"-0.799695"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"0"	"-0.1999998"	"0"	"0.3066664"	"-0.7366951"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"3.116037"	"-0.1999998"	"0"	"0.3199997"	"-0.6736951"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"6.253839"	"-0.1999998"	"0"	"0.333333"	"-0.6106951"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"9.41364"	"-0.1999998"	"0"	"0.3466664"	"-0.5476952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"12.59515"	"-0.1999998"	"0"	"0.3599997"	"-0.4846952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"15.79874"	"-0.1999998"	"0"	"0.373333"	"-0.4216952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"19.02427"	"-0.1999998"	"0"	"0.3866663"	"-0.3586952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"22.26898"	"-0.1999998"	"0"	"0.3999996"	"-0.2956952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"25.53624"	"-0.1999998"	"0"	"0.413333"	"-0.2326952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"28.82256"	"-0.1999998"	"0"	"0.4266663"	"-0.1696952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"32.13083"	"-0.1999998"	"0"	"0.4399996"	"-0.1066952"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"35.46059"	"-0.1999998"	"0"	"0.4533329"	"-0.04369521"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"38.81209"	"-0.1999998"	"0"	"0.4666663"	"0.01930478"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"42.18527"	"-0.1999998"	"0"	"0.4933329"	"0.1453048"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"45.58057"	"-0.2799999"	"4"	"0.5066662"	"0.2083048"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"48.99763"	"-0.3599998"	"4"	"0.5199996"	"0.2713048"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"52.43742"	"-0.4399998"	"4"	"0.5333329"	"0.3343047"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"55.8992"	"-0.5199998"	"4"	"0.5466662"	"0.3973047"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"59.38358"	"-0.5999998"	"4"	"0.5599995"	"0.4603047"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"62.89003"	"-0.6799998"	"4"	"0.5733328"	"0.5233047"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"66.4185"	"-0.7599998"	"4"	"0.5866662"	"0.5863047"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"69.96915"	"-0.8399997"	"4"	"0.5999995"	"0.6493046"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"73.5415"	"-0.9199997"	"4"	"0.6133328"	"0.7123046"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"77.13568"	"-0.9999997"	"0"	"0.6399994"	"0.8383045"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"80.75159"	"-0.9999997"	"0"	"0.6533328"	"0.9013045"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"84.38927"	"-0.9999997"	"0"	"0.6666661"	"0.9643044"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"88.04902"	"-0.9999997"	"0"	"0.6799994"	"1.027304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"91.73045"	"-0.9999997"	"0"	"0.6933327"	"1.090304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"95.43382"	"-0.9999997"	"0"	"0.7066661"	"1.153304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"99.15869"	"-0.9999997"	"0"	"0.7199994"	"1.216304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"102.9055"	"-0.9999997"	"0"	"0.7333327"	"1.279304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"106.674"	"-0.9999997"	"0"	"0.746666"	"1.342304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"110.4643"	"-0.9999997"	"0"	"0.7599993"	"1.405304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"114.2763"	"-0.9999997"	"0"	"0.7733327"	"1.468304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"118.11"	"-0.9999997"	"0"	"0.7999993"	"1.594304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"121.9654"	"-0.9999997"	"0"	"0.8133326"	"1.657304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"125.843"	"-0.9999997"	"0"	"0.8266659"	"1.720304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"129.7427"	"-0.9999997"	"0"	"0.8399993"	"1.783304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"133.6646"	"-0.9999997"	"0"	"0.8533326"	"1.846304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"137.6082"	"-0.9999997"	"0"	"0.8666659"	"1.909304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"141.5736"	"-0.9999997"	"0"	"0.8799992"	"1.972304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"145.5609"	"-0.9999997"	"0"	"0.8933325"	"2.035304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"149.5699"	"-0.9999997"	"0"	"0.9066659"	"2.098304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"153.6003"	"-0.9999997"	"0"	"0.9199992"	"2.161304"	"0.6666661"	"3.15"	
"0.6000001"	"0"	"157.6532"	"-1.003101"	"0.333333"	"0.9302316"	"2.185711"	"0.4237694"	"-3.3075"	
"0.6000001"	"0"	"161.7282"	"-1.016434"	"0.333333"	"0.9471824"	"2.053411"	"0.4237694"	"-3.3075"	
"0.6800001"	"4"	"0"	"-1.023101"	"0.333333"	"0.9556577"	"1.987261"	"0.4237694"	"-3.3075"	
"0.7600001"	"4"	"4.116832"	"-1.029767"	"0.333333"	"0.9641331"	"1.921111"	"0.4237694"	"-3.3075"	
"0.84"	"4"	"8.253903"	"-1.036434"	"0.333333"	"0.9726084"	"1.854961"	"0.4237694"	"-3.3075"	
"0.92"	"4"	"12.41334"	"-1.043101"	"0.333333"	"0.9810838"	"1.788811"	"0.4237694"	"-3.3075"	
"1"	"4"	"16.59476"	"-1.049767"	"0.333333"	"0.9895592"	"1.722661"	"0.4237694"	"-3.3075"	
"1.08"	"4"	"20.79793"	"-1.056434"	"0.333333"	"0.9980345"	"1.656511"	"0.4237694"	"-3.3075"	
"1.16"	"4"	"25.02319"	"-1.063101"	"0.333333"	"1.00651"	"1.590361"	"0.4237694"	"-3.3075"	
"1.24"	"4"	"29.26746"	"-1.069767"	"0.333333"	"1.014985"	"1.524211"	"0.4237694"	"-3.3075"	
"1.32"	"4"	"33.53106"	"-1.076434"	"0.333333"	"1.023461"	"1.458061"	"0.4237694"	"-3.3075"	
"1.4"	"4"	"37.81678"	"-1.083101"	"0.333333"	"1.031936"	"1.391912"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"0"	"-1.089767"	"0.333333"	"1.040412"	"1.325762"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"4.326676"	"-1.096434"	"0.333333"	"1.048887"	"1.259612"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"8.675523"	"-1.103101"	"0.333333"	"1.057362"	"1.193462"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"13.04606"	"-1.109767"	"0.333333"	"1.065838"	"1.127312"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"17.43817"	"-1.116434"	"0.333333"	"1.074313"	"1.061162"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"21.85239"	"-1.129767"	"0.333333"	"1.091264"	"0.9288617"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"26.28882"	"-1.136434"	"0.333333"	"1.09974"	"0.8627117"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"30.74697"	"-1.143101"	"0.333333"	"1.108215"	"0.7965617"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"35.22673"	"-1.149767"	"0.333333"	"1.11669"	"0.7304117"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"39.72846"	"-1.156434"	"0.333333"	"1.125166"	"0.6642617"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"44.24963"	"-1.1631"	"0.333333"	"1.133641"	"0.5981117"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"48.79261"	"-1.169767"	"0.333333"	"1.142117"	"0.5319617"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"53.3574"	"-1.176434"	"0.333333"	"1.150592"	"0.4658117"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"57.94444"	"-1.1831"	"0.333333"	"1.159068"	"0.3996617"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"62.55349"	"-1.189767"	"0.333333"	"1.167543"	"0.3335117"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"67.18403"	"-1.196434"	"0.333333"	"1.176018"	"0.2673616"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"71.8367"	"-1.2031"	"0.333333"	"1.184494"	"0.2012116"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"76.51124"	"-1.216434"	"0.333333"	"1.201445"	"0.06891166"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"81.20788"	"-1.2231"	"0.333333"	"1.20992"	"0.002761662"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"85.92698"	"-1.229767"	"0.333333"	"1.218395"	"-0.06338833"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"90.66813"	"-1.236434"	"0.333333"	"1.226871"	"-0.1295383"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"95.43131"	"-1.2431"	"0.333333"	"1.235346"	"-0.1956883"	"0.4237694"	"-3.3075"	
"1.48"	"0"	"100.217"	"-1.249767"	"0.333333"	"1.243822"	"-0.2618383"	"0.4237694"	"-3.3075"	
"1.48"	"-4"	"0"	"-1.256434"	"0.333333"	"1.252297"	"-0.3279883"	"0.4237694"	"-3.3075"	
"1.4"	"-4"	"4.829383"	"-1.2631"	"0.333333"	"1.260773"	"-0.3941383"	"0.4237694"	"-3.3075"	
"1.32"	"-4"	"9.68075"	"-1.269767"	"0.333333"	"1.269248"	"-0.4602883"	"0.4237694"	"-3.3075"	
"1.16"	"-4"	"14.55386"	"-1.2831"	"0.333333"	"1.286199"	"-0.5925884"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"0"	"-1.289767"	"0.333333"	"1.294674"	"-0.6587384"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"4.91697"	"-1.296434"	"0.333333"	"1.30315"	"-0.7248884"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"9.853416"	"-1.3031"	"0.333333"	"1.311625"	"-0.7910384"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"14.80898"	"-1.309767"	"0.333333"	"1.320101"	"-0.8571884"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"19.78702"	"-1.316434"	"0.333333"	"1.328576"	"-0.9233384"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"24.78451"	"-1.3231"	"0.333333"	"1.337051"	"-0.9894884"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"29.80421"	"-1.329767"	"0.333333"	"1.345527"	"-1.055638"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"34.84585"	"-1.336434"	"0.333333"	"1.354002"	"-1.121788"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"39.90936"	"-1.3431"	"0.333333"	"1.362478"	"-1.187938"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"44.99508"	"-1.349767"	"0.333333"	"1.370953"	"-1.254088"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"50.10313"	"-1.356434"	"0.333333"	"1.379429"	"-1.320238"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"55.23337"	"-1.3631"	"0.333333"	"1.387904"	"-1.386388"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"60.38611"	"-1.369767"	"0.333333"	"1.396379"	"-1.452538"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"65.56001"	"-1.3831"	"0.333333"	"1.41333"	"-1.584838"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"70.7565"	"-1.389767"	"0.333333"	"1.421806"	"-1.650988"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"75.97558"	"-1.396434"	"0.333333"	"1.430281"	"-1.717138"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"81.21371"	"-1.4031"	"0.333333"	"1.438756"	"-1.783288"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"86.47089"	"-1.409767"	"0.333333"	"1.447232"	"-1.849438"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"91.75037"	"-1.416434"	"0.333333"	"1.455707"	"-1.915588"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"97.05203"	"-1.4231"	"0.333333"	"1.464183"	"-1.981738"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"102.376"	"-1.429767"	"0.333333"	"1.472658"	"-2.047888"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"107.7224"	"-1.436434"	"0.333333"	"1.481134"	"-2.114038"	"0.4237694"	"-3.3075"	
"1.08"	"0"	"113.0909"	"-1.4431"	"0.333333"	"1.489609"	"-2.180188"	"0.4237694"	"-3.3075"	
"1.084238"	"0.2118847"	"0"	"-1.449767"	"0.333333"	"1.493847"	"-2.180446"	"1.789133"	"3.472874"	
"1.088475"	"4"	"0"	"-1.456434"	"0.333333"	"1.529629"	"-2.110989"	"1.789133"	"3.472875"	
"1.248475"	"4"	"5.434993"	"-1.469767"	"0.333333"	"1.601195"	"-1.972074"	"1.789133"	"3.472875"	
"1.328475"	"4"	"10.89202"	"-1.476434"	"0.333333"	"1.636977"	"-1.902616"	"1.789133"	"3.472875"	
"1.408476"	"4"	"16.37123"	"-1.4831"	"0.333333"	"1.67276"	"-1.833158"	"1.789133"	"3.472875"	
"1.488476"	"4"	"21.87284"	"-1.489767"	"0.333333"	"1.708543"	"-1.763701"	"1.789133"	"3.472875"	
"1.568476"	"4"	"27.39345"	"-1.496433"	"0.333333"	"1.744326"	"-1.694243"	"1.789133"	"3.472875"	
"1.648476"	"4"	"32.93443"	"-1.5031"	"0.333333"	"1.780108"	"-1.624786"	"1.789133"	"3.472875"	
"1.728476"	"4"	"38.49458"	"-1.509767"	"0.333333"	"1.815891"	"-1.555328"	"1.789133"	"3.472875"	
"1.808476"	"4"	"44.07732"	"-1.516433"	"0.333333"	"1.851674"	"-1.485871"	"1.789133"	"3.472875"	
"1.888476"	"4"	"49.68243"	"-1.5231"	"4"	"1.887456"	"-1.416413"	"1.789133"	"3.472875"	
"1.968476"	"4"	"55.30938"	"-1.6031"	"4"	"1.923239"	"-1.346956"	"1.789133"	"3.472875"	
"2.048476"	"4"	"60.95845"	"-1.6831"	"4"	"1.959022"	"-1.277498"	"1.789133"	"3.472875"	
"2.128476"	"4"	"66.62968"	"-1.7631"	"4"	"1.994804"	"-1.208041"	"1.789133"	"3.472875"	
"2.089668"	"0"	"0"	"-1.9231"	"4"	"2.06637"	"-1.069126"	"1.789133"	"3.472875"	
"2.087988"	"0"	"5.714901"	"-2.0031"	"4"	"2.102152"	"-0.9996682"	"1.789133"	"3.472875"	
"2.086912"	"0"	"11.45208"	"-2.0831"	"4"	"2.137935"	"-0.9302107"	"1.789133"	"3.472875"	
"2.086224"	"0"	"17.21116"	"-2.0831"	"0"	"2.173717"	"-0.8607532"	"1.789133"	"3.472875"	
"2.085783"	"0"	"22.99208"	"-2.0831"	"-3.057097E-14"	"2.2095"	"-0.7912958"	"1.789133"	"3.472875"	
"2.085501"	"0"	"28.79538"	"-2.0831"	"-3.057097E-14"	"2.245282"	"-0.7218383"	"1.789133"	"3.472875"	
"2.085321"	"0"	"34.62061"	"-2.0831"	"-3.057097E-14"	"2.281065"	"-0.6523808"	"1.789133"	"3.472875"	
"2.085206"	"0"	"40.46494"	"-2.0831"	"-3.057097E-14"	"2.281065"	"-0.5972364"	"-1.789133"	"3.472875"	
"2.085132"	"0"	"46.32848"	"-2.0831"	"-3.057097E-14"	"2.245282"	"-0.5277789"	"-1.789133"	"3.472875"	
"2.085084"	"0"	"52.21489"	"-2.0831"	"-3.057097E-14"	"2.2095"	"-0.4583214"	"-1.789133"	"3.472875"	
"2.085054"	"0"	"58.12334"	"-2.0831"	"-3.057097E-14"	"2.173717"	"-0.3888639"	"-1.789133"	"3.472875"	
"2.085035"	"0"	"64.05501"	"-2.0831"	"-3.057097E-14"	"2.137935"	"-0.3194064"	"-1.789133"	"3.472875"	
"2.085014"	"0"	"70.00809"	"-2.0831"	"-3.057097E-14"	"2.06637"	"-0.1804914"	"-1.789133"	"3.472875"	
"2.085014"	"0"	"75.98045"	"-2.0831"	"-3.057097E-14"	"2.06637"	"-0.1804914"	"-1.789133"	"3.472875"	
"2.085009"	"0"	"81.97247"	"-2.0831"	"-3.057097E-14"	"2.030587"	"-0.1110339"	"-1.789133"	"3.472875"	
"2.085004"	"0"	"87.98576"	"-2.0831"	"-3.057097E-14"	"1.959022"	"0.02788106"	"-1.789133"	"3.472875"	
"2.085004"	"0"	"94.01816"	"-2.0831"	"-3.057097E-14"	"1.959022"	"0.02788106"	"-1.789133"	"3.472875"	
"2.085002"	"0"	"100.0709"	"-2.0831"	"-3.057097E-14"	"1.923239"	"0.09733856"	"-1.789133"	"3.472875"	
"2.085001"	"0"	"106.1455"	"-2.0831"	"-3.057097E-14"	"1.851673"	"0.2362536"	"-1.789133"	"3.472875"	
"2.085001"	"0"	"112.2391"	"-2.0831"	"-3.057097E-14"	"1.815891"	"0.3057111"	"-1.789133"	"3.472875"	
"2.085001"	"0"	"118.3543"	"-2.0831"	"0"	"1.780108"	"0.3751686"	"-1.789133"	"3.472875"	
"2.085001"	"0"	"124.4915"	"-2.0831"	"0"	"1.744325"	"0.4446261"	"-1.789133"	"3.472875"	
"2.085001"	"0"	"130.6502"	"-2.0831"	"0"	"1.708543"	"0.5140836"	"-1.789133"	"3.472875"	
